nucleus_id,time,ap,bcd
4.0814,15.9,530.24,32
4.0814,16.4,531.07,37
4.0814,16.578,531.89,27
4.0814,17.078,531.07,30
4.0814,17.578,531.07,31
4.0814,18.078,531.82,33
4.0814,18.578,531.82,33
4.0814,19.078,531.75,28
4.0814,19.578,531.75,32
4.0814,20.078,531.75,31
4.0814,20.292,531.75,32
4.0814,20.789,531.75,25
4.0814,21.289,532.51,29
4.0814,21.789,531.68,26
4.0814,22.289,531.68,24
4.0814,22.545,531.68,32
4.0814,23.045,531.68,32
4.0814,23.545,531.61,31
4.0814,24.045,531.61,29
4.0814,24.545,532.44,32
4.0814,25.045,532.37,28
4.0814,25.545,532.37,31
4.0814,26.045,532.37,37
4.0814,26.545,531.54,33
4.0814,27.045,531.47,36
4.0814,27.545,531.47,30
4.0814,28.045,531.4,32
4.0814,28.545,531.4,30
4.0814,29.045,531.4,28
4.0814,29.545,531.33,27
4.0814,30.045,531.33,27
4.0814,30.545,531.33,24
4.0814,31.045,531.26,27
4.0814,31.545,531.26,28
4.0814,32.045,531.19,29
4.0814,32.545,531.19,27
4.0814,32.818,531.13,27
4.0814,33.318,531.13,22
4.0814,33.818,531.13,27
4.0814,34.318,531.13,31
4.0814,34.818,531.13,28
4.0814,35.318,531.13,24
4.0814,35.818,531.13,24
4.0814,36.318,530.3,27
4.0814,36.818,529.48,24
4.0814,37.318,529.48,25
4.0814,37.818,530.3,19
4.0814,38.318,529.41,24
4.0814,38.818,529.41,24
4.0814,39.318,529.48,26
4.0814,39.818,528.65,27
4.0814,40.318,528.65,23
4.0816,4,519.47,13
4.0816,4.5,520.71,16
4.0816,5,519.83,15
4.0816,5.5,521.49,15
4.0816,6,521.91,33
4.0816,6.254,522.66,25
4.0816,6.754,522.45,27
4.0816,7.254,522.79,24
4.0816,7.754,523.27,32
4.0816,8.254,522.16,22
4.0816,8.488,522.09,31
4.0816,8.988,521.13,35
4.0816,9.18,521.95,33
4.0816,9.68,521.06,31
4.0816,10.18,520.92,30
4.0816,10.4,521.75,32
4.0816,10.9,521.68,32
4.0816,11.4,520.78,29
4.0816,11.9,521.61,35
4.0816,12.4,520.78,32
4.0816,12.9,520.78,32
4.0816,13.4,520.85,31
4.0816,13.9,520.78,36
4.0816,14.4,521.61,33
4.0816,14.9,520.85,30
4.0816,15.4,520.78,30
4.0816,15.9,520.78,32
4.0816,16.4,520.78,32
4.0816,16.578,520.78,34
4.0816,17.078,520.85,30
4.0816,17.578,520.85,35
4.0816,18.078,520.85,29
4.0816,18.578,520.85,34
4.0816,19.078,520.78,31
4.0816,19.578,520.78,32
4.0816,20.078,520.71,28
4.0816,20.292,520.78,33
4.0816,20.789,520.78,32
4.0816,21.289,520.71,27
4.0816,21.789,520.71,24
4.0816,22.289,520.71,34
4.0816,22.545,520.71,33
4.0816,23.045,520.71,28
4.0816,23.545,520.64,30
4.0816,24.045,520.64,29
4.0816,24.545,521.47,32
4.0816,25.045,521.4,23
4.0816,25.545,521.4,31
4.0816,26.045,521.33,24
4.0816,26.545,521.33,26
4.0816,27.045,520.5,24
4.0816,27.545,520.43,27
4.0816,28.045,520.43,25
4.0816,28.545,520.43,23
4.0816,29.045,520.36,30
4.0816,29.545,520.36,27
4.0816,30.045,520.29,24
4.0816,30.545,520.29,31
4.0816,31.045,520.29,27
4.0816,31.545,520.23,26
4.0816,32.045,520.23,28
4.0816,32.545,520.23,25
4.0816,32.818,520.16,22
4.0816,33.318,520.16,30
4.0816,33.818,520.16,25
4.0816,34.318,520.98,27
4.0816,34.818,520.16,25
4.0816,35.318,520.16,22
4.0816,35.818,520.23,27
4.0816,36.318,520.16,24
4.0816,36.818,519.4,23
4.0816,37.318,519.33,28
4.0816,37.818,519.33,29
4.0816,38.318,519.4,23
4.0816,38.818,519.4,21
4.0816,39.318,519.33,26
4.0816,39.818,518.58,24
4.0816,40.318,518.58,22
4.0817,4,514.71,14
4.0817,4.5,517.53,13
4.0817,5,518.09,15
4.0817,5.5,518.72,15
4.0817,6,519.27,23
4.0817,6.254,520.17,26
4.0817,6.754,520.03,28
4.0817,7.254,520.57,28
4.0817,7.754,520.23,29
4.0817,8.254,520.02,41
4.0817,8.488,519.95,31
4.0817,8.988,519.88,37
4.0817,9.18,519.88,29
4.0817,9.68,519.81,29
4.0817,10.18,519.74,41
4.0817,10.4,519.67,29
4.0817,10.9,519.67,29
4.0817,11.4,519.6,33
4.0817,11.9,519.53,25
4.0817,12.4,519.53,32
4.0817,12.9,519.53,28
4.0817,13.4,519.6,31
4.0817,13.9,519.53,36
4.0817,14.4,520.35,42
4.0817,14.9,519.6,28
4.0817,15.4,519.6,32
4.0817,15.9,519.6,25
4.0817,16.4,520.35,29
4.0817,16.578,520.35,30
4.0817,17.078,520.42,29
4.0817,17.578,521.25,27
4.0817,18.078,520.35,30
4.0817,18.578,521.18,30
4.0817,19.078,521.11,36
4.0817,19.578,521.11,30
4.0817,20.078,520.28,25
4.0817,20.292,520.28,29
4.0817,20.789,520.28,28
4.0817,21.289,521.04,26
4.0817,21.789,520.21,25
4.0817,22.289,520.21,31
4.0817,22.545,521.04,28
4.0817,23.045,521.04,29
4.0817,23.545,520.97,28
4.0817,24.045,520.97,28
4.0817,24.545,520.97,32
4.0817,25.045,520.9,37
4.0817,25.545,521.72,28
4.0817,26.045,521.72,31
4.0817,26.545,521.65,34
4.0817,27.045,521.58,29
4.0817,27.545,520.76,33
4.0817,28.045,520.69,27
4.0817,28.545,520.69,26
4.0817,29.045,520.69,33
4.0817,29.545,520.62,23
4.0817,30.045,520.62,31
4.0817,30.545,520.62,31
4.0817,31.045,520.62,28
4.0817,31.545,520.62,32
4.0817,32.045,520.48,34
4.0817,32.545,519.66,36
4.0817,32.818,520.48,29
4.0817,33.318,520.48,31
4.0817,33.818,520.41,26
4.0817,34.318,520.48,24
4.0817,34.818,520.41,31
4.0817,35.318,520.41,31
4.0817,35.818,520.41,24
4.0817,36.318,520.41,24
4.0817,36.818,519.59,25
4.0817,37.318,519.59,26
4.0817,37.818,519.59,34
4.0817,38.318,519.59,22
4.0817,38.818,519.59,31
4.0817,39.318,519.59,24
4.0817,39.818,518.76,24
4.0817,40.318,518.83,22
4.0818,4,512.32,13
4.0818,4.5,514.25,14
4.0818,5,514.05,13
4.0818,5.5,514.75,19
4.0818,6,515.3,17
4.0818,6.254,514.41,28
4.0818,6.754,513.45,32
4.0818,7.254,513.92,29
4.0818,7.754,514.4,38
4.0818,8.254,513.37,39
4.0818,8.488,513.3,33
4.0818,8.988,513.16,29
4.0818,9.18,513.16,41
4.0818,9.68,513.02,35
4.0818,10.18,512.95,32
4.0818,10.4,512.88,36
4.0818,10.9,512.88,34
4.0818,11.4,513.56,29
4.0818,11.9,513.56,36
4.0818,12.4,513.49,34
4.0818,12.9,513.49,30
4.0818,13.4,512.74,40
4.0818,13.9,512.67,32
4.0818,14.4,513.49,36
4.0818,14.9,512.67,30
4.0818,15.4,513.49,33
4.0818,15.9,512.67,28
4.0818,16.4,513.49,31
4.0818,16.578,513.49,29
4.0818,17.078,513.49,31
4.0818,17.578,513.49,31
4.0818,18.078,513.42,29
4.0818,18.578,513.42,36
4.0818,19.078,513.42,32
4.0818,19.578,514.18,29
4.0818,20.078,513.35,38
4.0818,20.292,513.42,29
4.0818,20.789,513.35,27
4.0818,21.289,514.11,31
4.0818,21.789,514.18,31
4.0818,22.289,514.11,39
4.0818,22.545,514.11,32
4.0818,23.045,514.18,27
4.0818,23.545,513.28,29
4.0818,24.045,514.04,27
4.0818,24.545,514.04,27
4.0818,25.045,513.97,29
4.0818,25.545,514.79,27
4.0818,26.045,514.72,30
4.0818,26.545,514.72,29
4.0818,27.045,514.65,31
4.0818,27.545,513.76,30
4.0818,28.045,514.65,30
4.0818,28.545,513.76,34
4.0818,29.045,513.76,30
4.0818,29.545,513.69,31
4.0818,30.045,513.69,32
4.0818,30.545,513.69,25
4.0818,31.045,513.62,29
4.0818,31.545,512.8,22
4.0818,32.045,513.62,31
4.0818,32.545,513.55,29
4.0818,32.818,513.55,33
4.0818,33.318,513.55,26
4.0818,33.818,513.48,30
4.0818,34.318,513.48,23
4.0818,34.818,513.48,27
4.0818,35.318,513.48,28
4.0818,35.818,513.48,29
4.0818,36.318,512.66,30
4.0818,36.818,512.66,22
4.0818,37.318,512.66,25
4.0818,37.818,512.66,29
4.0818,38.318,512.66,33
4.0818,38.818,512.66,30
4.0818,39.318,512.66,28
4.0818,39.818,511.83,34
4.0818,40.318,511.01,24
4.0819,4,505.02,16
4.0819,4.5,503.37,16
4.0819,5,503.72,10
4.0819,5.5,506.96,17
4.0819,6,510.2,15
4.0819,6.254,511.23,24
4.0819,6.754,512.05,23
4.0819,7.254,512.67,27
4.0819,7.754,512.32,29
4.0819,8.254,511.97,32
4.0819,8.488,511.97,37
4.0819,8.988,511.83,36
4.0819,9.18,511.83,32
4.0819,9.68,512.59,34
4.0819,10.18,512.45,26
4.0819,10.4,512.45,43
4.0819,10.9,512.38,38
4.0819,11.4,512.31,33
4.0819,11.9,512.31,31
4.0819,12.4,511.42,29
4.0819,12.9,511.42,36
4.0819,13.4,511.49,32
4.0819,13.9,511.49,33
4.0819,14.4,511.49,28
4.0819,14.9,511.42,34
4.0819,15.4,512.24,27
4.0819,15.9,512.24,26
4.0819,16.4,512.24,30
4.0819,16.578,512.24,29
4.0819,17.078,513.06,34
4.0819,17.578,512.24,32
4.0819,18.078,513,37
4.0819,18.578,513,30
4.0819,19.078,513,38
4.0819,19.578,512.93,31
4.0819,20.078,512.1,31
4.0819,20.292,512.1,26
4.0819,20.789,512.1,34
4.0819,21.289,512.86,25
4.0819,21.789,512.86,40
4.0819,22.289,512.86,38
4.0819,22.545,512.86,36
4.0819,23.045,512.86,31
4.0819,23.545,512.79,32
4.0819,24.045,512.86,30
4.0819,24.545,512.79,30
4.0819,25.045,513.54,23
4.0819,25.545,513.54,29
4.0819,26.045,513.47,29
4.0819,26.545,513.47,33
4.0819,27.045,513.47,29
4.0819,27.545,512.58,35
4.0819,28.045,512.58,23
4.0819,28.545,512.58,30
4.0819,29.045,513.33,31
4.0819,29.545,513.33,28
4.0819,30.045,513.26,28
4.0819,30.545,512.44,34
4.0819,31.045,512.44,27
4.0819,31.545,512.44,31
4.0819,32.045,512.37,30
4.0819,32.545,512.37,37
4.0819,32.818,513.19,28
4.0819,33.318,513.12,31
4.0819,33.818,513.12,24
4.0819,34.318,513.12,29
4.0819,34.818,513.12,32
4.0819,35.318,512.3,23
4.0819,35.818,513.12,28
4.0819,36.318,512.3,23
4.0819,36.818,511.48,21
4.0819,37.318,511.48,23
4.0819,37.818,511.41,25
4.0819,38.318,511.41,24
4.0819,38.818,512.23,26
4.0819,39.318,511.48,31
4.0819,39.818,511.48,29
4.0819,40.318,511.48,24
4.082,4,499.47,14
4.082,4.5,497.14,18
4.082,5,497.7,11
4.082,5.5,499.36,19
4.082,6,501.63,21
4.082,6.254,501.7,29
4.082,6.754,502.38,27
4.082,7.254,502.86,26
4.082,7.754,503.41,38
4.082,8.254,503.2,42
4.082,8.488,503.06,35
4.082,8.988,502.16,34
4.082,9.18,502.16,33
4.082,9.68,502.85,37
4.082,10.18,501.96,40
4.082,10.4,502.71,35
4.082,10.9,502.71,30
4.082,11.4,502.64,42
4.082,11.9,503.47,33
4.082,12.4,503.4,35
4.082,12.9,503.4,34
4.082,13.4,503.4,33
4.082,13.9,502.57,38
4.082,14.4,503.4,36
4.082,14.9,502.57,34
4.082,15.4,503.33,37
4.082,15.9,502.5,31
4.082,16.4,502.5,33
4.082,16.578,502.5,37
4.082,17.078,502.5,38
4.082,17.578,503.33,37
4.082,18.078,503.26,30
4.082,18.578,503.26,35
4.082,19.078,503.19,37
4.082,19.578,503.19,30
4.082,20.078,503.19,30
4.082,20.292,503.19,30
4.082,20.789,503.19,42
4.082,21.289,503.94,31
4.082,21.789,503.94,34
4.082,22.289,503.12,33
4.082,22.545,503.12,27
4.082,23.045,503.12,27
4.082,23.545,503.05,33
4.082,24.045,503.05,36
4.082,24.545,503.05,28
4.082,25.045,503.8,33
4.082,25.545,503.8,34
4.082,26.045,503.73,32
4.082,26.545,502.91,29
4.082,27.045,503.73,33
4.082,27.545,502.84,31
4.082,28.045,502.84,29
4.082,28.545,502.77,23
4.082,29.045,502.77,27
4.082,29.545,502.77,30
4.082,30.045,502.7,27
4.082,30.545,502.7,29
4.082,31.045,502.7,29
4.082,31.545,502.7,32
4.082,32.045,502.63,34
4.082,32.545,502.56,34
4.082,32.818,502.56,30
4.082,33.318,502.56,27
4.082,33.818,502.56,35
4.082,34.318,502.56,26
4.082,34.818,502.49,26
4.082,35.318,502.49,28
4.082,35.818,502.49,24
4.082,36.318,502.49,28
4.082,36.818,501.74,30
4.082,37.318,501.67,30
4.082,37.818,501.6,25
4.082,38.318,501.6,30
4.082,38.818,501.6,30
4.082,39.318,501.67,27
4.082,39.818,500.84,25
4.082,40.318,500.91,24
4.0822,4,491.79,15
4.0822,4.5,492.21,12
4.0822,5,491.94,13
4.0822,5.5,491.81,14
4.0822,6,490.65,21
4.0822,6.254,491.47,27
4.0822,6.754,492.09,37
4.0822,7.254,492.57,42
4.0822,7.754,494.76,27
4.0822,8.254,493.66,36
4.0822,8.488,493.59,34
4.0822,8.988,492.69,28
4.0822,9.18,492.62,35
4.0822,9.68,493.38,41
4.0822,10.18,493.31,42
4.0822,10.4,493.24,40
4.0822,10.9,493.99,33
4.0822,11.4,493.17,35
4.0822,11.9,493.92,28
4.0822,12.4,494.75,30
4.0822,12.9,494.75,30
4.0822,13.4,494.82,30
4.0822,13.9,494.82,36
4.0822,14.4,495.64,35
4.0822,14.9,494.82,37
4.0822,15.4,495.57,30
4.0822,15.9,494.75,36
4.0822,16.4,495.57,35
4.0822,16.578,495.57,29
4.0822,17.078,495.57,37
4.0822,17.578,495.64,30
4.0822,18.078,495.57,39
4.0822,18.578,495.57,33
4.0822,19.078,496.33,33
4.0822,19.578,496.33,35
4.0822,20.078,496.33,36
4.0822,20.292,496.33,30
4.0822,20.789,496.33,30
4.0822,21.289,496.33,36
4.0822,21.789,497.15,38
4.0822,22.289,497.08,31
4.0822,22.545,496.26,35
4.0822,23.045,496.26,36
4.0822,23.545,496.26,31
4.0822,24.045,497.08,32
4.0822,24.545,497.01,37
4.0822,25.045,497.84,31
4.0822,25.545,497.84,30
4.0822,26.045,497.77,29
4.0822,26.545,496.94,36
4.0822,27.045,496.87,29
4.0822,27.545,496.87,35
4.0822,28.045,496.8,31
4.0822,28.545,496.8,29
4.0822,29.045,496.8,33
4.0822,29.545,496.73,34
4.0822,30.045,495.91,28
4.0822,30.545,496.73,29
4.0822,31.045,496.73,25
4.0822,31.545,496.66,29
4.0822,32.045,496.66,35
4.0822,32.545,496.59,27
4.0822,32.818,496.59,33
4.0822,33.318,496.52,24
4.0822,33.818,496.52,32
4.0822,34.318,496.52,34
4.0822,34.818,496.45,33
4.0822,35.318,496.52,27
4.0822,35.818,496.52,30
4.0822,36.318,496.52,30
4.0822,36.818,495.7,31
4.0822,37.318,495.7,31
4.0822,37.818,495.63,29
4.0822,38.318,495.63,29
4.0822,38.818,495.7,24
4.0822,39.318,495.7,28
4.0822,39.818,494.88,28
4.0822,40.318,494.95,27
4.0823,4,484.56,17
4.0823,4.5,480.58,12
4.0823,5,479.42,13
4.0823,5.5,481.01,20
4.0823,6,483.97,21
4.0823,6.254,485.75,28
4.0823,6.754,487.33,30
4.0823,7.254,489.53,30
4.0823,7.754,489.25,30
4.0823,8.254,489.86,36
4.0823,8.488,489.79,39
4.0823,8.988,489.65,40
4.0823,9.18,490.48,41
4.0823,9.68,490.34,49
4.0823,10.18,490.27,44
4.0823,10.4,490.27,40
4.0823,10.9,490.2,33
4.0823,11.4,490.2,45
4.0823,11.9,490.95,42
4.0823,12.4,490.13,36
4.0823,12.9,491.02,46
4.0823,13.4,491.02,31
4.0823,13.9,491.09,41
4.0823,14.4,491.09,36
4.0823,14.9,491.09,38
4.0823,15.4,491.09,38
4.0823,15.9,491.09,38
4.0823,16.4,491.09,37
4.0823,16.578,491.02,37
4.0823,17.078,491.92,42
4.0823,17.578,491.85,38
4.0823,18.078,490.95,41
4.0823,18.578,491.02,45
4.0823,19.078,490.95,35
4.0823,19.578,490.95,38
4.0823,20.078,490.95,34
4.0823,20.292,490.95,36
4.0823,20.789,490.95,44
4.0823,21.289,491.78,35
4.0823,21.789,491.78,36
4.0823,22.289,491.78,35
4.0823,22.545,491.71,42
4.0823,23.045,491.71,39
4.0823,23.545,491.64,33
4.0823,24.045,491.64,36
4.0823,24.545,491.57,35
4.0823,25.045,492.39,34
4.0823,25.545,492.32,37
4.0823,26.045,492.32,40
4.0823,26.545,491.5,40
4.0823,27.045,492.32,38
4.0823,27.545,491.43,36
4.0823,28.045,491.36,40
4.0823,28.545,492.18,31
4.0823,29.045,491.36,32
4.0823,29.545,492.18,38
4.0823,30.045,492.11,33
4.0823,30.545,491.29,36
4.0823,31.045,491.29,26
4.0823,31.545,491.29,33
4.0823,32.045,491.22,32
4.0823,32.545,491.98,37
4.0823,32.818,491.98,35
4.0823,33.318,491.98,27
4.0823,33.818,491.98,27
4.0823,34.318,491.15,29
4.0823,34.818,491.91,28
4.0823,35.318,491.91,36
4.0823,35.818,491.91,32
4.0823,36.318,491.15,32
4.0823,36.818,490.33,29
4.0823,37.318,490.33,39
4.0823,37.818,491.15,34
4.0823,38.318,490.33,34
4.0823,38.818,490.33,32
4.0823,39.318,490.33,33
4.0823,39.818,489.57,27
4.0823,40.318,489.57,36
4.0824,4,477.84,15
4.0824,4.5,476.4,17
4.0824,5,476.2,18
4.0824,5.5,478.68,25
4.0824,6,480.13,31
4.0824,6.254,481.03,37
4.0824,6.754,481.71,28
4.0824,7.254,483.01,34
4.0824,7.754,484.38,30
4.0824,8.254,485,34
4.0824,8.488,484.86,39
4.0824,8.988,483.9,30
4.0824,9.18,483.9,34
4.0824,9.68,484.58,46
4.0824,10.18,484.44,44
4.0824,10.4,484.44,41
4.0824,10.9,484.37,39
4.0824,11.4,484.44,38
4.0824,11.9,484.37,37
4.0824,12.4,484.37,48
4.0824,12.9,484.44,35
4.0824,13.4,484.37,38
4.0824,13.9,484.44,38
4.0824,14.4,484.44,57
4.0824,14.9,484.44,36
4.0824,15.4,484.44,40
4.0824,15.9,484.44,40
4.0824,16.4,485.27,43
4.0824,16.578,485.27,37
4.0824,17.078,484.51,43
4.0824,17.578,484.44,42
4.0824,18.078,484.37,33
4.0824,18.578,485.2,39
4.0824,19.078,485.2,36
4.0824,19.578,485.2,37
4.0824,20.078,485.2,35
4.0824,20.292,485.2,32
4.0824,20.789,485.2,43
4.0824,21.289,486.02,40
4.0824,21.789,485.95,42
4.0824,22.289,485.95,38
4.0824,22.545,485.95,35
4.0824,23.045,485.95,39
4.0824,23.545,485.88,29
4.0824,24.045,485.88,35
4.0824,24.545,486.71,38
4.0824,25.045,486.64,40
4.0824,25.545,486.64,41
4.0824,26.045,487.39,36
4.0824,26.545,486.57,31
4.0824,27.045,486.57,39
4.0824,27.545,486.5,43
4.0824,28.045,485.6,32
4.0824,28.545,486.43,39
4.0824,29.045,486.43,32
4.0824,29.545,486.36,36
4.0824,30.045,486.36,32
4.0824,30.545,486.29,38
4.0824,31.045,486.36,32
4.0824,31.545,486.29,42
4.0824,32.045,486.22,35
4.0824,32.545,486.22,35
4.0824,32.818,487.04,35
4.0824,33.318,486.15,37
4.0824,33.818,486.97,32
4.0824,34.318,486.15,36
4.0824,34.818,486.9,28
4.0824,35.318,486.15,32
4.0824,35.818,486.15,30
4.0824,36.318,486.15,28
4.0824,36.818,485.32,38
4.0824,37.318,485.32,33
4.0824,37.818,485.32,32
4.0824,38.318,485.32,31
4.0824,38.818,485.32,33
4.0824,39.318,485.32,30
4.0824,39.818,484.57,29
4.0824,40.318,484.57,29
4.0825,4,471.92,13
4.0825,4.5,471.99,19
4.0825,5,470.97,17
4.0825,5.5,470.91,14
4.0825,6,470.71,19
4.0825,6.254,471.6,21
4.0825,6.754,473.87,29
4.0825,7.254,476.96,38
4.0825,7.754,477.5,44
4.0825,8.254,477.36,51
4.0825,8.488,478.12,52
4.0825,8.988,477.98,48
4.0825,9.18,478.73,41
4.0825,9.68,478.59,42
4.0825,10.18,479.42,55
4.0825,10.4,479.35,42
4.0825,10.9,479.35,45
4.0825,11.4,479.28,38
4.0825,11.9,479.21,47
4.0825,12.4,479.28,42
4.0825,12.9,480.1,37
4.0825,13.4,479.35,40
4.0825,13.9,479.35,44
4.0825,14.4,479.35,43
4.0825,14.9,479.28,42
4.0825,15.4,479.28,43
4.0825,15.9,479.28,42
4.0825,16.4,479.28,42
4.0825,16.578,479.35,43
4.0825,17.078,479.35,40
4.0825,17.578,479.35,34
4.0825,18.078,479.28,39
4.0825,18.578,479.28,40
4.0825,19.078,479.28,40
4.0825,19.578,479.28,36
4.0825,20.078,479.21,34
4.0825,20.292,479.28,52
4.0825,20.789,479.21,44
4.0825,21.289,480.1,41
4.0825,21.789,480.03,43
4.0825,22.289,479.96,42
4.0825,22.545,480.03,48
4.0825,23.045,479.21,42
4.0825,23.545,479.14,33
4.0825,24.045,479.96,48
4.0825,24.545,479.96,33
4.0825,25.045,480.72,37
4.0825,25.545,480.72,40
4.0825,26.045,480.72,35
4.0825,26.545,480.72,38
4.0825,27.045,480.72,35
4.0825,27.545,479.82,38
4.0825,28.045,479.82,30
4.0825,28.545,480.58,46
4.0825,29.045,480.58,42
4.0825,29.545,480.51,43
4.0825,30.045,480.51,47
4.0825,30.545,480.51,39
4.0825,31.045,480.51,37
4.0825,31.545,480.44,36
4.0825,32.045,481.19,35
4.0825,32.545,480.37,37
4.0825,32.818,481.19,36
4.0825,33.318,480.3,31
4.0825,33.818,480.3,37
4.0825,34.318,480.3,40
4.0825,34.818,480.3,35
4.0825,35.318,480.3,35
4.0825,35.818,480.3,36
4.0825,36.318,480.3,36
4.0825,36.818,479.48,38
4.0825,37.318,479.48,30
4.0825,37.818,479.48,36
4.0825,38.318,479.48,33
4.0825,38.818,479.48,31
4.0825,39.318,479.48,33
4.0825,39.818,478.72,39
4.0825,40.318,477.9,31
4.0826,4,465.13,16
4.0826,4.5,461.5,15
4.0826,5,458.89,18
4.0826,5.5,459.52,12
4.0826,6,461.52,27
4.0826,6.254,463.17,26
4.0826,6.754,466.25,37
4.0826,7.254,467.55,34
4.0826,7.754,468.1,39
4.0826,8.254,468.78,37
4.0826,8.488,468.71,36
4.0826,8.988,468.58,41
4.0826,9.18,469.4,33
4.0826,9.68,469.33,42
4.0826,10.18,469.26,49
4.0826,10.4,469.19,42
4.0826,10.9,470.01,40
4.0826,11.4,469.19,40
4.0826,11.9,469.12,35
4.0826,12.4,469.95,33
4.0826,12.9,470.77,41
4.0826,13.4,470.01,39
4.0826,13.9,470.01,35
4.0826,14.4,470.01,43
4.0826,14.9,470.01,34
4.0826,15.4,470.01,44
4.0826,15.9,470.01,35
4.0826,16.4,470.01,43
4.0826,16.578,470.01,50
4.0826,17.078,470.91,40
4.0826,17.578,470.08,39
4.0826,18.078,470.08,41
4.0826,18.578,470.01,32
4.0826,19.078,470.08,43
4.0826,19.578,470.01,35
4.0826,20.078,470.77,43
4.0826,20.292,470.77,36
4.0826,20.789,470.77,37
4.0826,21.289,470.77,43
4.0826,21.789,471.59,40
4.0826,22.289,470.77,35
4.0826,22.545,471.59,49
4.0826,23.045,470.77,34
4.0826,23.545,469.95,37
4.0826,24.045,470.77,39
4.0826,24.545,471.59,42
4.0826,25.045,471.52,33
4.0826,25.545,471.45,30
4.0826,26.045,472.28,39
4.0826,26.545,471.45,39
4.0826,27.045,471.38,39
4.0826,27.545,471.38,36
4.0826,28.045,471.31,36
4.0826,28.545,471.31,30
4.0826,29.045,471.31,38
4.0826,29.545,471.25,33
4.0826,30.045,471.25,28
4.0826,30.545,471.25,40
4.0826,31.045,472,37
4.0826,31.545,471.18,35
4.0826,32.045,471.11,36
4.0826,32.545,471.86,33
4.0826,32.818,471.86,35
4.0826,33.318,471.86,40
4.0826,33.818,471.86,29
4.0826,34.318,471.86,32
4.0826,34.818,472.62,35
4.0826,35.318,471.79,35
4.0826,35.818,471.86,39
4.0826,36.318,471.04,31
4.0826,36.818,471.04,35
4.0826,37.318,470.21,27
4.0826,37.818,470.21,36
4.0826,38.318,471.04,32
4.0826,38.818,471.04,23
4.0826,39.318,470.28,31
4.0826,39.818,470.28,31
4.0826,40.318,469.46,33
4.0827,4,455.65,20
4.0827,4.5,455.03,15
4.0827,5,452.36,16
4.0827,5.5,449.83,27
4.0827,6,451.07,34
4.0827,6.254,451.14,32
4.0827,6.754,452.65,38
4.0827,7.254,455.67,45
4.0827,7.754,456.21,33
4.0827,8.254,458.55,43
4.0827,8.488,459.3,44
4.0827,8.988,459.09,54
4.0827,9.18,459.92,46
4.0827,9.68,460.6,49
4.0827,10.18,460.6,44
4.0827,10.4,460.53,48
4.0827,10.9,460.53,55
4.0827,11.4,460.53,46
4.0827,11.9,460.53,36
4.0827,12.4,460.46,47
4.0827,12.9,460.53,33
4.0827,13.4,460.46,48
4.0827,13.9,461.36,38
4.0827,14.4,461.36,45
4.0827,14.9,461.29,43
4.0827,15.4,460.46,46
4.0827,15.9,461.29,47
4.0827,16.4,460.46,36
4.0827,16.578,461.29,36
4.0827,17.078,461.36,38
4.0827,17.578,462.18,37
4.0827,18.078,461.29,43
4.0827,18.578,461.29,41
4.0827,19.078,461.22,41
4.0827,19.578,462.04,48
4.0827,20.078,462.04,47
4.0827,20.292,461.22,40
4.0827,20.789,461.22,50
4.0827,21.289,461.97,39
4.0827,21.789,462.8,46
4.0827,22.289,462.8,42
4.0827,22.545,462.87,40
4.0827,23.045,462.8,40
4.0827,23.545,461.97,37
4.0827,24.045,462.8,43
4.0827,24.545,463.55,41
4.0827,25.045,463.55,42
4.0827,25.545,464.3,40
4.0827,26.045,464.3,48
4.0827,26.545,463.41,36
4.0827,27.045,464.24,36
4.0827,27.545,464.17,38
4.0827,28.045,463.34,37
4.0827,28.545,464.17,33
4.0827,29.045,463.34,41
4.0827,29.545,464.17,34
4.0827,30.045,464.1,37
4.0827,30.545,464.1,35
4.0827,31.045,464.1,39
4.0827,31.545,464.03,38
4.0827,32.045,463.96,36
4.0827,32.545,463.96,38
4.0827,32.818,463.89,41
4.0827,33.318,463.89,34
4.0827,33.818,464.71,38
4.0827,34.318,463.89,36
4.0827,34.818,464.64,33
4.0827,35.318,463.82,39
4.0827,35.818,463.89,38
4.0827,36.318,463.89,38
4.0827,36.818,463.06,34
4.0827,37.318,463.06,41
4.0827,37.818,462.99,33
4.0827,38.318,463.89,40
4.0827,38.818,463.06,39
4.0827,39.318,463.06,35
4.0827,39.818,463.13,35
4.0827,40.318,462.31,34
4.0828,4,452.15,11
4.0828,4.5,449.13,14
4.0828,5,448.32,18
4.0829,4,442.18,16
4.0829,4.5,437.45,13
4.0829,5,435.6,17
4.0829,5.5,435.4,24
4.0829,6,437.54,26
4.0829,6.254,439.33,26
4.0829,6.754,441.59,45
4.0829,7.254,444.68,41
4.0829,7.754,445.15,36
4.0829,8.254,446.66,47
4.0829,8.488,447.49,41
4.0829,8.988,447.35,48
4.0829,9.18,447.35,50
4.0829,9.68,448.03,46
4.0829,10.18,448.03,50
4.0829,10.4,448.03,41
4.0829,10.9,448.79,49
4.0829,11.4,448.79,42
4.0829,11.9,448.79,52
4.0829,12.4,448.72,47
4.0829,12.9,449.54,48
4.0829,13.4,449.47,45
4.0829,13.9,449.54,52
4.0829,14.4,449.54,45
4.0829,14.9,449.47,61
4.0829,15.4,449.47,46
4.0829,15.9,449.47,43
4.0829,16.4,449.47,49
4.0829,16.578,449.47,49
4.0829,17.078,449.54,35
